    0.185534632465166328E+04    0.451926822779195945E+02    0.404726293923709974E+02    0.106948110666459595E+02    0.194050685469687494E+02    0.000000000000000000E+00    0.220449407103336908E+00    0.181595994188674142E+00   -0.425397636434923712E+02
    0.179073562593253882E+04    0.470170195364323220E+02    0.474018455463023471E+02    0.596354381167966263E+01    0.241279340319345152E+02    0.000000000000000000E+00    0.665528048388440596E+00    0.395197960824730021E+00   -0.425344235173596417E+02
    0.179586261122695305E+04    0.473118875560041161E+02    0.451527138877887282E+02    0.617447043829810482E+01    0.241430541494381998E+02    0.000000000000000000E+00    0.293461225371978995E+00    0.103263571420121769E+00   -0.424861539178452929E+02
    0.185562355543647573E+04    0.452362645814758295E+02    0.370893774227398723E+02    0.269037428781105383E+02    0.198278878923328428E+02    0.000000000000000000E+00    0.206580061327932551E+00    0.639017386674496368E+00   -0.424238371865249988E+02
    0.189772769620600116E+04    0.441550794630663290E+02    0.207951994405692488E+02    0.428430461985792164E+02    0.292724726745090855E+02    0.000000000000000000E+00    0.647403397289676663E+00    0.977344670929740422E+00   -0.424235407051218232E+02
    0.190130044972735618E+04    0.443402266881047922E+02    0.817984846415307487E+01    0.276312826078778855E+02    0.275042600657020060E+02    0.000000000000000000E+00    0.222153181525199972E+00    0.478108605621385352E+00   -0.424031010071348007E+02
    0.185730555404174970E+04    0.434374134772129139E+02    0.389869879737526261E+02    0.303895437137327882E+02    0.259352583601542150E+02    0.000000000000000000E+00    0.711297054796995343E+00    0.341178831473660904E+00   -0.423200630298681020E+02
    0.185879807085655261E+04    0.459150952128952383E+02    0.313952947305398489E+02    0.133763330268844491E+02    0.177308232634735745E+02    0.000000000000000000E+00    0.577135063116792191E+00    0.119883563893050896E+00   -0.423068182377555786E+02
    0.181992859597756137E+04    0.449525570445308134E+02    0.663285268077062256E+02    0.163941914261265751E+02    0.269401921587919944E+02    0.000000000000000000E+00    0.213736602333510467E+00    0.423014823736464152E+00   -0.423019523818611276E+02
    0.191278207697697690E+04    0.435540612366508739E+02    0.295522200062658840E+02    0.434007750809725792E+02    0.110600038828184140E+02    0.000000000000000000E+00    0.509696586994600631E+00    0.605627127742529803E+00   -0.422829266902144596E+02
    0.187514131512173071E+04    0.459613304961342664E+02    0.880036363831695567E+01    0.370020861482944312E+02    0.475976773184716517E+01    0.000000000000000000E+00    0.608132007815038067E+00    0.450126155961806218E+00   -0.422679259115573700E+02
    0.185560473785924069E+04    0.457519129279225325E+02    0.720427871253199825E+01    0.286103907009098961E+02    0.148018017794631369E+02    0.000000000000000000E+00    0.333058716472995286E+00    0.180282072568862389E+00   -0.422579204288768793E+02
    0.186689608561426849E+04    0.440708509790179122E+02    0.396116954844940210E+02    0.428333526581901225E+02    0.230936453101415786E+02    0.000000000000000000E+00    0.428427002389323242E+00    0.277073460380752201E+00   -0.422166669141786741E+02
    0.189972922885552657E+04    0.423827736089328795E+02    0.538005896825244250E+02    0.447382824931858281E+02    0.159019004128254799E+02    0.000000000000000000E+00    0.892047401201553236E+00    0.604139444995514752E+00   -0.422064668689203515E+02
    0.166932552984510266E+04    0.498992769857897187E+02    0.159326585339517749E+03    0.111603984823306934E+01    0.218515257520841253E+02    0.000000000000000000E+00    0.868042808798752619E+00    0.544591291408868639E+00   -0.422009862800021054E+02
    0.182423865384655323E+04    0.413726439929997198E+02    0.107163448242493132E+03    0.336203188108661450E+02    0.233174910962904534E+02    0.000000000000000000E+00    0.596511989172707424E+00    0.205060730696307730E+00   -0.421947498834577459E+02
    0.183643997372009130E+04    0.453235552775253794E+02    0.321728431006537718E+02    0.779528469837916038E+01    0.251809417445816557E+02    0.000000000000000000E+00    0.288698328899131607E+00    0.610319843940999363E+00   -0.421665567660688154E+02
    0.189766006816745539E+04    0.434385134112869764E+02    0.276108338659589911E+02    0.577872025799975546E+02    0.281885586357823108E+02    0.000000000000000000E+00    0.425925874651409575E+00    0.875431795599196705E+00   -0.421399647963750184E+02
    0.188226217946619840E+04    0.448833932498514088E+02    0.304411532713450894E+01    0.531473308576557031E+02    0.211911918989921979E+02    0.000000000000000000E+00    0.893771610627680402E+00    0.215455833509709316E+00   -0.421351387624814322E+02
    0.184382225026515266E+04    0.459377480028884406E+02    0.136603648521670689E+02    0.243593191438179346E+02    0.211315086491505078E+02    0.000000000000000000E+00    0.199616617916781092E+00    0.976042308399333591E+00   -0.420916288435761956E+02
    0.190273958849596147E+04    0.446319289517712932E+02    0.182721026175535339E+01    0.292814490565498069E+02    0.171407268038935214E+02    0.000000000000000000E+00    0.831303768076205762E+00    0.279231606593236314E+00   -0.420741660139241063E+02
    0.185198229502268055E+04    0.455532777649133109E+02    0.407281001906028166E+02    0.102008075055821017E+02    0.189312090621365634E+02    0.000000000000000000E+00    0.869905335088687948E+00    0.441939333734972517E+00   -0.420281371795288763E+02
    0.189197294253768837E+04    0.458393639783408773E+02    0.239296303888793780E+02    0.471323531252485068E+02    0.184767682173492531E+01    0.000000000000000000E+00    0.272503810185630524E+00    0.629884916920575910E+00   -0.420243289178978685E+02
    0.180859910619297625E+04    0.467409707014642706E+02    0.404807276298650578E+02    0.156842367228055650E+02    0.204427143938781093E+02    0.000000000000000000E+00    0.378344468432009251E+00    0.599858833560274030E+00   -0.419649142255585517E+02
    0.191391645416742085E+04    0.443911400114325474E+02    0.820080675007637616E+01    0.452985636983941617E+02    0.386446357861789958E+01    0.000000000000000000E+00    0.384606315749123961E+00    0.191705432612808979E+00   -0.419138449697169833E+02
    0.189938529888414678E+04    0.451097296393075951E+02    0.448183652534651245E+01    0.332229502598563613E+02    0.183902798609806126E+02    0.000000000000000000E+00    0.705644250726146505E-01    0.856633090575318890E+00   -0.418842593598186781E+02
    0.187981641068120507E+04    0.450087939073983492E+02    0.241719778268243068E+02    0.397528245594380678E+02    0.788720268859417928E+01    0.000000000000000000E+00    0.250957043845797478E+00    0.424950046941427462E+00   -0.418674289725510533E+02
    0.188864600607969510E+04    0.423111003679609396E+02    0.638692063349056411E+02    0.410775384950768725E+02    0.186307448757706240E+02    0.000000000000000000E+00    0.562384293654230802E-01    0.992131623963701581E+00   -0.418673168187849072E+02
    0.180502300604479296E+04    0.468609193214821289E+02    0.461070284503420709E+02    0.145055433241112315E+02    0.200905068250596877E+02    0.000000000000000000E+00    0.424651873056867746E+00    0.960043894645905116E+00   -0.418444233484487143E+02
    0.178663366330389022E+04    0.453173781489808860E+02    0.937569345450598206E+02    0.284435612394012960E+01    0.297104008950577310E+02    0.000000000000000000E+00    0.861013185444468587E+00    0.422724213545810690E+00   -0.418141442160849195E+02
    0.183905619049896222E+04    0.461070382239522658E+02    0.386570737786860406E+02    0.136572699783446314E+02    0.220901601021207021E+02    0.000000000000000000E+00    0.520873468186360336E-01    0.618219115019917331E+00   -0.417967531304097974E+02
    0.186195244700256831E+04    0.462243982179774022E+02    0.119210190156114155E+02    0.109059878343008307E+02    0.286233805240189447E+02    0.000000000000000000E+00    0.313931927132408362E+00    0.927444294151003712E+00   -0.417899875326902475E+02
    0.176499710856463571E+04    0.473237901062160162E+02    0.720532113670169707E+02    0.378189509790293998E+01    0.247113601835923973E+02    0.000000000000000000E+00    0.221638363423183937E+00    0.265788856466796786E+00   -0.417473061318669991E+02
    0.183397586568990005E+04    0.463908076791405222E+02    0.234419643863407678E+02    0.145492228990880186E+02    0.117367024066805907E+02    0.000000000000000000E+00    0.649739017725344148E+00    0.554882325478311622E+00   -0.417115295325877398E+02
    0.190056282572918963E+04    0.445320082566772655E+02    0.641483367442313845E+01    0.359147806200231017E+02    0.107221501886503834E+02    0.000000000000000000E+00    0.951461125355208770E+00    0.308821756780242040E+00   -0.417062519126556310E+02
    0.185177967935031552E+04    0.455171062388381529E+02    0.337776872765697789E+02    0.113338777702394609E+02    0.142271130906673768E+02    0.000000000000000000E+00    0.191568640032186904E+00    0.271173202324990870E+00   -0.416957222886333483E+02
    0.186399931806920154E+04    0.459931092562762842E+02    0.158807484255285249E+02    0.439062989835575550E+02    0.639689003309874238E+01    0.000000000000000000E+00    0.666012237479439273E+00    0.191508496906961007E+00   -0.416881627481996304E+02
    0.188686533540298774E+04    0.442827372313322840E+02    0.272683688113061855E+02    0.334884336087580792E+02    0.113961935511864958E+02    0.000000000000000000E+00    0.552621889906024455E+00    0.551965956980210115E+00   -0.416763446124304551E+02
    0.175578444818085995E+04    0.437834976301367220E+02    0.116020990259273745E+03    0.153029289659917271E+02    0.298775505629162410E+02    0.000000000000000000E+00    0.621548231945361129E+00    0.388196551194498751E-01   -0.416610967959188017E+02
    0.185103233691529090E+04    0.414359705924735593E+02    0.910557934662024309E+02    0.319453251255780728E+02    0.244860042401438065E+02    0.000000000000000000E+00    0.606712788399303538E+00    0.298446337380271154E+00   -0.416135467074542191E+02
    0.188526624217328663E+04    0.427944135274073290E+02    0.533171564290341422E+02    0.348759045374021639E+02    0.211711886865154284E+02    0.000000000000000000E+00    0.436026510879270884E-01    0.810332852037765949E+00   -0.416009208463989211E+02
    0.178098064194224935E+04    0.469025237018741379E+02    0.598063755870670022E+02    0.836017845539046967E+01    0.244557184766026552E+02    0.000000000000000000E+00    0.878726292518054120E+00    0.182369952483598163E+00   -0.415961060240300426E+02
    0.189948943436612126E+04    0.426858871980151164E+02    0.400284741933754731E+02    0.470960103127819991E+02    0.250415470696685993E+02    0.000000000000000000E+00    0.834532128377303395E+00    0.137326682726778171E+00   -0.415530161345967244E+02
    0.185191436079580444E+04    0.456969014643118783E+02    0.331445773240738788E+02    0.172265323428804820E+02    0.217331768491769743E+02    0.000000000000000000E+00    0.412010334109150278E+00    0.438440788424340311E+00   -0.415395848087996384E+02
    0.172874116717954394E+04    0.465869177774858727E+02    0.127300986265274361E+03    0.198664013395285899E+01    0.297784370940507621E+02    0.000000000000000000E+00    0.269316057319981872E+00    0.621530448912150923E+00   -0.415364359906972211E+02
    0.174606541959286233E+04    0.467073844541899348E+02    0.975248117055146224E+02    0.405590190428976172E+01    0.259405470214830203E+02    0.000000000000000000E+00    0.588078734028499084E+00    0.653584881962773423E+00   -0.415095995967017402E+02
    0.182023422986339256E+04    0.437776479957228588E+02    0.658740090160504224E+02    0.310889888889821542E+02    0.254385398260261191E+02    0.000000000000000000E+00    0.480545822231601083E+00    0.442608029201539244E+00   -0.415059969032790264E+02
    0.186740039188861738E+04    0.446969172903997958E+02    0.341810465899770577E+02    0.320050451313906095E+02    0.129415406552982368E+02    0.000000000000000000E+00    0.198774652852598238E+00    0.695721874369068072E+00   -0.414962135659803906E+02
    0.187203190987618314E+04    0.461861568902235646E+02    0.904756951664507092E+01    0.138131622230508704E+02    0.129903454440468273E+02    0.000000000000000000E+00    0.230530247901632929E+00    0.957711150774602782E+00   -0.414821730155644843E+02
    0.180996283753119883E+04    0.464138908575164848E+02    0.542336921650091384E+02    0.129181564838476390E+02    0.226475315243644530E+02    0.000000000000000000E+00    0.531777328853330955E+00    0.620717861872057353E+00   -0.414819347746538298E+02
    0.183490279561399734E+04    0.459420762601115484E+02    0.229350383594383587E+02    0.181318779896360525E+02    0.194769114544842701E+02    0.000000000000000000E+00    0.119866241842519330E+00    0.651568597958962492E+00   -0.414557607965307469E+02
    0.176504715082696612E+04    0.469797481894228639E+02    0.801734370348499255E+02    0.729331532731583554E+01    0.213227348777682977E+02    0.000000000000000000E+00    0.551202789582714514E+00    0.763667931664945399E+00   -0.414442299708690598E+02
    0.180683986625129296E+04    0.436450711494234227E+02    0.782370128020789650E+02    0.251576944166821903E+02    0.242793892414410948E+02    0.000000000000000000E+00    0.773933254679788574E+00    0.540540286275530968E+00   -0.414367552244612369E+02
    0.185518151949223102E+04    0.447683327327945193E+02    0.246076428599765507E+02    0.368561712041650509E+02    0.221401732851964361E+02    0.000000000000000000E+00    0.953148200053960615E+00    0.877335166301983715E+00   -0.414329298142676805E+02
    0.182627795573534081E+04    0.453231004836248204E+02    0.435428025691201057E+02    0.549180899277176682E+01    0.276693527937137205E+02    0.000000000000000000E+00    0.546860549846852839E+00    0.368016427772870011E-01   -0.414242984847052966E+02
    0.182999696698372577E+04    0.453119035733263260E+02    0.506499587262944218E+02    0.102548480774911077E+02    0.221409665466211294E+02    0.000000000000000000E+00    0.606142060511572045E+00    0.371955131456590482E+00   -0.413962492510619882E+02
    0.185354759702559295E+04    0.459621247146445242E+02    0.170086366871587629E+02    0.130334081252067637E+02    0.804547376575889572E+01    0.000000000000000000E+00    0.234950262534767487E-01    0.560301193492294902E+00   -0.413824097676850826E+02
    0.188149250577646012E+04    0.408514944393440800E+02    0.766808045235088969E+02    0.408062221104567797E+02    0.287629079251876512E+02    0.000000000000000000E+00    0.940878917757571820E+00    0.708470965486869164E+00   -0.413719449921795643E+02
    0.182779329047582337E+04    0.447407204339743885E+02    0.532106074529994046E+02    0.277040056665502341E+02    0.230000871600123986E+02    0.000000000000000000E+00    0.699571122540536106E+00    0.394883446119082715E+00   -0.413712210029910707E+02
    0.188476236615545690E+04    0.450209324985589490E+02    0.158246768838205778E+02    0.230972082320462917E+02    0.226912564534027013E+02    0.000000000000000000E+00    0.329766147062213327E-01    0.383326721796590109E+00   -0.413698924694971808E+02
    0.187338732719657173E+04    0.432313550954456076E+02    0.446799466677984967E+02    0.297024564908319100E+02    0.224994838030163642E+02    0.000000000000000000E+00    0.244161566560890303E+00    0.153411778784428354E+00   -0.413616083282422764E+02
    0.172550369137489838E+04    0.473928424331101255E+02    0.120374080801672093E+03    0.665742587156176624E+00    0.287965857619372940E+02    0.000000000000000000E+00    0.287724417037858893E+00    0.935344626059615547E+00   -0.413613180503245275E+02
    0.186329060759140634E+04    0.460613763184449283E+02    0.948751307351979323E+00    0.103145030846563905E+02    0.124468818337758460E+02    0.000000000000000000E+00    0.469336574981038923E+00    0.609063301466014284E+00   -0.413357430367885144E+02
    0.182140360747224645E+04    0.471666675272825060E+02    0.412787903044833584E+02    0.347980953687053196E+01    0.197832292054921659E+02    0.000000000000000000E+00    0.779569662530781970E+00    0.240662351312917910E+00   -0.413247620408909242E+02
    0.185314139157127465E+04    0.456254577249681859E+02    0.347262230569511985E+02    0.347642021498629994E+01    0.193994410212388289E+02    0.000000000000000000E+00    0.798820190206144698E+00    0.535839889434778338E+00   -0.413136748133798548E+02
    0.188955347290229997E+04    0.453196693621196047E+02    0.314107801129823301E+02    0.121000268705186684E+02    0.229046859005156467E+01    0.000000000000000000E+00    0.587952483436069984E+00    0.460563267938930543E+00   -0.413058442104482211E+02
    0.186455662590528709E+04    0.441386798887178387E+02    0.352524987491367483E+02    0.426642020931334969E+02    0.258769240741782873E+02    0.000000000000000000E+00    0.438559774788655626E-01    0.660286791416879404E+00   -0.412843513099988897E+02
    0.178435098432333484E+04    0.471601127658477637E+02    0.701967628093112381E+02    0.101311906849584723E+02    0.163563955966517121E+02    0.000000000000000000E+00    0.983306243258275758E+00    0.615929067333443325E+00   -0.412508327659517846E+02
    0.187170670386306801E+04    0.454717248667814857E+02    0.130886890455672855E+02    0.392232955355410606E+01    0.125438718578072184E+02    0.000000000000000000E+00    0.958505259831413436E+00    0.722012158489133582E+00   -0.412458252370118288E+02
    0.182261571210186912E+04    0.466111488004182135E+02    0.334889875232616561E+02    0.331403190871758424E+01    0.197658302204846166E+02    0.000000000000000000E+00    0.621479221874616031E-01    0.713540209590177388E+00   -0.412268012756090130E+02
    0.186640438002483938E+04    0.458954589383416760E+02    0.175934608846122842E+02    0.363236303855648188E+02    0.354670550287664421E+00    0.000000000000000000E+00    0.458001966770137270E+00    0.551182868997848630E+00   -0.411995382757721984E+02
    0.188923686247797104E+04    0.453674952920195835E+02    0.145460651246336514E+02    0.165497936072791845E+02    0.624276556818972050E+01    0.000000000000000000E+00    0.753111599931566622E+00    0.384910963342361301E+00   -0.411912688058247838E+02
    0.184374570238188903E+04    0.452596826386485347E+02    0.270825988979263670E+02    0.303014694465536039E+02    0.284382944632328183E+02    0.000000000000000000E+00    0.708208912895331499E+00    0.610985671246795259E+00   -0.411725754728691271E+02
    0.182236062226085005E+04    0.463066850995450423E+02    0.417339895782752492E+02    0.846231639327615071E+01    0.161927825190116472E+02    0.000000000000000000E+00    0.577583730146042140E+00    0.237933065811769928E+00   -0.411678722725113246E+02
    0.177494916149428946E+04    0.471566049746541438E+02    0.718722538578081043E+02    0.979408940753137536E+01    0.197711864521134579E+02    0.000000000000000000E+00    0.458605755773473012E+00    0.929670739400736412E+00   -0.411495835341561147E+02
    0.183027197664654750E+04    0.450633948693448332E+02    0.368720892892613961E+02    0.171004503219808441E+02    0.260907849253308939E+02    0.000000000000000000E+00    0.919235229746193760E+00    0.641139751020213366E+00   -0.411485941569228117E+02
    0.177740536007594073E+04    0.441632266993707034E+02    0.976634566480424411E+02    0.173142662611948062E+02    0.294757552382443997E+02    0.000000000000000000E+00    0.912643214767885902E+00    0.940812900514912842E+00   -0.411317042515190394E+02
    0.188213010824181129E+04    0.451149820391543486E+02    0.136066080822036710E+02    0.143983829699648567E+02    0.118677540490782896E+02    0.000000000000000000E+00    0.635854718703341426E+00    0.632601169562107324E+00   -0.411310655281471895E+02
    0.186925722686954600E+04    0.461671735965559833E+02    0.317936973895595221E+00    0.220739898511728292E+02    0.297921265728355138E+02    0.000000000000000000E+00    0.718970868480043435E+00    0.949729100155953354E+00   -0.411279140534074727E+02
    0.181292147999036138E+04    0.462727185178236056E+02    0.446253430754416485E+02    0.303090378220850143E+01    0.238940579692731667E+02    0.000000000000000000E+00    0.821651540976454986E+00    0.610481347615800862E+00   -0.411268733446451051E+02
    0.185591779419262184E+04    0.434722296747164876E+02    0.471734668866892903E+02    0.406173751050623721E+02    0.264479637868106110E+02    0.000000000000000000E+00    0.810404923271982658E+00    0.863979523812719696E+00   -0.411074828281590428E+02
    0.186545530603683233E+04    0.445150055529826574E+02    0.288770735145466730E+02    0.417056309041765019E+02    0.256129015169040670E+02    0.000000000000000000E+00    0.636206123789899936E+00    0.995997399776084147E+00   -0.410940480535894537E+02
    0.182473273606739713E+04    0.459933518386656530E+02    0.444687555798548431E+02    0.817110451554303197E+01    0.185769296371563328E+02    0.000000000000000000E+00    0.963948657458365665E+00    0.804989027043866434E+00   -0.410883167554002569E+02
    0.186826990901784120E+04    0.442272387914756777E+02    0.353754373296122537E+02    0.222221455651327027E+02    0.281436419143661247E+02    0.000000000000000000E+00    0.917672819940723472E+00    0.764076403630056578E+00   -0.410822637172429381E+02
    0.178447456375620959E+04    0.478461808941934663E+02    0.786574832635189836E+02    0.187323205460922093E+01    0.178460826008845608E+02    0.000000000000000000E+00    0.531285861328188891E+00    0.809844069226456131E+00   -0.410546377726460889E+02
    0.186080617061374210E+04    0.457624081218738041E+02    0.236031680230607215E+02    0.104523143298735359E+02    0.974251627570039425E+01    0.000000000000000000E+00    0.880812400994885558E+00    0.673252274594450140E+00   -0.410469115194106848E+02
    0.186175535078436292E+04    0.460484500852334477E+02    0.996292517171449532E+01    0.180618309987146262E+02    0.285486871586928892E+02    0.000000000000000000E+00    0.231968238051239561E+00    0.715719584808081177E+00   -0.410443657896789418E+02
    0.187531472516349709E+04    0.455972619455910575E+02    0.132121199035697270E+02    0.426567770349953168E+01    0.106282278779663084E+02    0.000000000000000000E+00    0.583405672483583215E+00    0.114615735487539019E+00   -0.410356977445636701E+02
    0.178892873465021285E+04    0.453555617037952246E+02    0.768839412798291306E+02    0.144608379416715760E+02    0.280696037073179845E+02    0.000000000000000000E+00    0.879814016153775302E+00    0.657415343814477193E+00   -0.410331188441062054E+02
    0.188807798329141065E+04    0.457129714264688545E+02    0.259994088012234208E+02    0.267386012460652687E+02    0.670938310677160810E+00    0.000000000000000000E+00    0.462511529698976187E+00    0.681838796832687999E+00   -0.410306477317332536E+02
    0.187191525329996284E+04    0.456331334971206388E+02    0.216139087078759312E+00    0.468562234408414824E+02    0.198673160217338918E+02    0.000000000000000000E+00    0.727911247922915505E+00    0.550033447394357888E+00   -0.410256942536911708E+02
    0.188478993323083932E+04    0.448062234820149357E+02    0.828726105248809652E+01    0.296672151620121767E+02    0.130230815731752010E+02    0.000000000000000000E+00    0.932618944590858701E+00    0.111278707045299935E+00   -0.410131046995957078E+02
    0.184669781589025297E+04    0.461150525100372235E+02    0.369853647645621422E+02    0.102737180575933333E+02    0.160706519985212957E+02    0.000000000000000000E+00    0.788213731846877930E+00    0.525729310275402151E+00   -0.410014572789012846E+02
    0.187289686383092680E+04    0.460868819631177615E+02    0.185158290625013078E+01    0.759997069655830249E+01    0.258670327678857319E+02    0.000000000000000000E+00    0.243771440769475711E+00    0.743122536381414456E+00   -0.409986614472709476E+02
    0.188428627239986963E+04    0.453424315269630327E+02    0.108472894701836076E+02    0.145621696380599204E+02    0.178357335695703405E+02    0.000000000000000000E+00    0.429424587874056962E+00    0.619524874344564824E+00   -0.409979996236961171E+02
    0.187521213766012579E+04    0.453006855440639029E+02    0.246755322712110754E+02    0.277315133041300683E+02    0.727378726907697448E+01    0.000000000000000000E+00    0.853064662649580918E+00    0.352539529437112420E+00   -0.409979428486245681E+02
    0.187535490421851364E+04    0.439511409228833116E+02    0.272589797864318406E+02    0.363686610512197888E+02    0.175433861781178706E+02    0.000000000000000000E+00    0.924977804924133173E+00    0.842567738113107922E+00   -0.409949036758239203E+02
